ENSEMBL	SYMBOL	GENENAME	GENETYPE	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000109654	TRIM2	tripartite motif containing 2	protein-coding	1235.98739757198	1.12310058048623	0.368676462808957	3.04630399220306	0.00231673474798047	0.039114530466529
ENSG00000109684	CLNK	cytokine dependent hematopoietic cell linker	protein-coding	46.7583391967328	1.21058842159279	0.38446202309146	3.14878544272967	0.00163950519844167	0.0307920448890859
ENSG00000110318	CEP126	centrosomal protein 126	protein-coding	522.969452426848	1.16335896541939	0.365939377297653	3.17910298151138	0.00147731594799674	0.0289112975381417
ENSG00000110328	GALNT18	polypeptide N-acetylgalactosaminyltransferase 18	protein-coding	956.702243616765	-1.08039093573637	0.305999079730797	-3.53069995075425	0.000414461619696318	0.0119482046379811
ENSG00000110400	NECTIN1	nectin cell adhesion molecule 1	protein-coding	294.57964095693	1.01042748306993	0.284931039037167	3.54621766194496	0.000390803268238722	0.0114875178136373
ENSG00000110492	MDK	midkine	protein-coding	309.077159518434	1.34913468769331	0.422726307663652	3.19150869779026	0.00141531849606924	0.0282971963718224
ENSG00000110777	POU2AF1	POU class 2 homeobox associating factor 1	protein-coding	181.525897948645	2.43879878924276	0.443797593162453	5.49529521299146	3.90057348769407e-08	1.01688879532158e-05
ENSG00000110848	CD69	CD69 molecule	protein-coding	518.459815147564	1.31388393061134	0.322799450350305	4.07027933035666	4.69568013471815e-05	0.00261457573867247
ENSG00000110900	TSPAN11	tetraspanin 11	protein-coding	330.79698514381	1.23453629274533	0.416680540901906	2.96278844717148	0.00304866018550331	0.0463307490647724
ENSG00000110921	MVK	mevalonate kinase	protein-coding	372.561760511765	-1.10386091289274	0.327948422245267	-3.36595890699906	0.000762780707504839	0.0186430074929112
ENSG00000111052	LIN7A	lin-7 homolog A, crumbs cell polarity complex component	protein-coding	359.736171274131	-1.12404193004884	0.293867299897572	-3.8249983255729	0.000130772975293186	0.0054340865879172
ENSG00000111412	SPRING1	SREBF pathway regulator in golgi 1	protein-coding	2159.02216344595	-1.34609956653722	0.252704278621042	-5.32677789977526	9.99702801948634e-08	2.18924916598731e-05
ENSG00000111716	LDHB	lactate dehydrogenase B	protein-coding	156.449054156856	-1.02808228298873	0.325162906979525	-3.16174526959025	0.00156826685561531	0.0299681290323907
ENSG00000112183	RBM24	RNA binding motif protein 24	protein-coding	46.3890489659303	1.41867475994157	0.47333184020176	2.99720965176746	0.00272463264088109	0.0430524390600559
ENSG00000112562	SMOC2	SPARC related modular calcium binding 2	protein-coding	345.549155065438	1.33174207087328	0.285301781941758	4.66783649863481	3.04387969878005e-06	0.000315914320016988
ENSG00000112902	SEMA5A	semaphorin 5A	protein-coding	1937.56280575002	-1.23677398985714	0.37426324899271	-3.30455633350533	0.000951268562825238	0.0213659797510871
ENSG00000112972	HMGCS1	3-hydroxy-3-methylglutaryl-CoA synthase 1	protein-coding	1643.03235322364	-2.12656302044447	0.384284125811679	-5.53382999090262	3.13312674651622e-08	8.36735885633643e-06
ENSG00000113070	HBEGF	heparin binding EGF like growth factor	protein-coding	1275.03946716692	-1.08383889794391	0.339179111315804	-3.1954765543765	0.00139600124701416	0.0280983743643044
ENSG00000113161	HMGCR	3-hydroxy-3-methylglutaryl-CoA reductase	protein-coding	1463.63254290227	-1.45568341456542	0.297330917413156	-4.89583601742525	9.78886703997177e-07	0.000135674936271102
ENSG00000113263	ITK	IL2 inducible T cell kinase	protein-coding	444.24108614777	1.44865668177981	0.323914677445533	4.47234034963855	7.7368158423987e-06	0.000659254981061047
ENSG00000113296	THBS4	thrombospondin 4	protein-coding	104.590615951708	1.0260662133988	0.332506401096981	3.08585401668564	0.0020296844571269	0.0358452096182436
ENSG00000113389	NPR3	natriuretic peptide receptor 3	protein-coding	969.947762141901	-2.00788444555298	0.435780699237652	-4.6075570787452	4.07427382450643e-06	0.000403721821189441
ENSG00000113739	STC2	stanniocalcin 2	protein-coding	150.639532237713	-1.2102063111382	0.380357525581334	-3.18175986997637	0.00146383132136526	0.0287985237610229
ENSG00000113805	CNTN3	contactin 3	protein-coding	150.973629102775	1.52363701769614	0.357391102023477	4.26322034619668	2.01501639865693e-05	0.00138328664934759
ENSG00000113946	CLDN16	claudin 16	protein-coding	43.0918492530417	1.91395595408457	0.638759461182961	2.99636415645412	0.00273219940591642	0.0431072501875522
ENSG00000114019	AMOTL2	angiomotin like 2	protein-coding	2256.66900798471	-1.06814308985535	0.26277398580775	-4.06487379856855	4.80584591435481e-05	0.00265096271230368
ENSG00000114200	BCHE	butyrylcholinesterase	protein-coding	341.330767322628	1.1397905714579	0.353264385651516	3.22645196558894	0.00125335267718817	0.0260269276922946
ENSG00000114270	COL7A1	collagen type VII alpha 1 chain	protein-coding	569.202364552366	1.93631508756203	0.542927713343593	3.56643258388365	0.000361873847829127	0.010855719717274
ENSG00000114378	HYAL1	hyaluronidase 1	protein-coding	487.107035696913	-1.44942841555037	0.37581017475955	-3.85680993463718	0.000114876415269974	0.00496711056587951
ENSG00000114455	HHLA2	HERV-H LTR-associating 2	protein-coding	175.121709747066	1.95017475972077	0.535878374289891	3.63921153247696	0.000273474092542065	0.00892519992932741
ENSG00000114473	IQCG	IQ motif containing G	protein-coding	534.714994779113	1.21161976708832	0.4049425310432	2.99207831779729	0.00277085168986147	0.0434351332543138
ENSG00000114638	UPK1B	uroplakin 1B	protein-coding	52.8710170897704	2.51575721196489	0.687768459728404	3.6578548730751	0.00025433498105284	0.00843891174253961
ENSG00000114646	CSPG5	chondroitin sulfate proteoglycan 5	protein-coding	87.2517536366538	-1.41476927520166	0.444933518888482	-3.17973183664829	0.00147411399098176	0.0288744385407062
ENSG00000114790	ARHGEF26	Rho guanine nucleotide exchange factor 26	protein-coding	1417.68401243647	-1.29023705400537	0.342549064627278	-3.76657590762731	0.000165501780353935	0.00628132320272239
ENSG00000114812	VIPR1	vasoactive intestinal peptide receptor 1	protein-coding	987.399639723347	-1.75948276067674	0.549175390297128	-3.20386308593468	0.00135596943042906	0.0275970023763625
ENSG00000114854	TNNC1	troponin C1, slow skeletal and cardiac type	protein-coding	514.39673687142	-1.81479181503472	0.445974437084635	-4.06927317829724	4.71600263379892e-05	0.00261457573867247
ENSG00000114923	SLC4A3	solute carrier family 4 member 3	protein-coding	73.4496886255565	1.09023192963655	0.366761105327484	2.97259418678835	0.00295294593290388	0.0453482208868597
ENSG00000115109	EPB41L5	erythrocyte membrane protein band 4.1 like 5	protein-coding	1376.0820217942	-1.18315006998823	0.259742848672823	-4.55508236717059	5.23650555423462e-06	0.00048680087345822
ENSG00000115361	ACADL	acyl-CoA dehydrogenase long chain	protein-coding	433.773108421211	-1.27387150980229	0.333970091009287	-3.81432812127739	0.000136553936891704	0.00553776789628042
ENSG00000115457	IGFBP2	insulin like growth factor binding protein 2	protein-coding	903.373562931314	1.10179314390573	0.373132714886407	2.95281839396246	0.00314887153014624	0.0469735270018204
ENSG00000115461	IGFBP5	insulin like growth factor binding protein 5	protein-coding	7567.51430595728	1.63045109338306	0.413553835081164	3.94253650933515	8.06243722836458e-05	0.00389755657536326
ENSG00000115507	OTX1	orthodenticle homeobox 1	protein-coding	22.9196223533577	1.82542516984158	0.593264492220232	3.07691627221799	0.00209154040483452	0.0364961301398176
ENSG00000115641	FHL2	four and a half LIM domains 2	protein-coding	388.004507438271	1.6563973716007	0.264491135542864	6.26258179957891	3.7865512923184e-10	1.92841131977862e-07
ENSG00000115756	HPCAL1	hippocalcin like 1	protein-coding	1061.74318244201	-1.22330241207652	0.307338805359384	-3.98030574318807	6.88266886783256e-05	0.00348390993664194
ENSG00000116016	EPAS1	endothelial PAS domain protein 1	protein-coding	15781.8971171176	-1.10620739077051	0.378230013860855	-2.92469489525353	0.00344794095372828	0.0497080045725448
ENSG00000116191	RALGPS2	Ral GEF with PH domain and SH3 binding motif 2	protein-coding	395.741048968977	1.05843319923273	0.329975043362088	3.20761591073206	0.00133840114450895	0.0274434893853947
ENSG00000116717	GADD45A	growth arrest and DNA damage inducible alpha	protein-coding	429.414274161097	1.20693836911216	0.333581845403571	3.61811766959918	0.000296753478177915	0.00947318428369995
ENSG00000116741	RGS2	regulator of G protein signaling 2	protein-coding	2501.25709815813	1.28064770008829	0.374974877663719	3.41528933369449	0.000637142934790639	0.01648248788739
ENSG00000116748	AMPD1	adenosine monophosphate deaminase 1	protein-coding	27.0708691055375	1.93096105823146	0.563631980962843	3.42592529070624	0.000612708885998582	0.0160498946106255
ENSG00000116761	CTH	cystathionine gamma-lyase	protein-coding	90.4233006753571	-1.40908013517793	0.426262865658715	-3.30566007198504	0.000947529640769071	0.0213476868345698
ENSG00000117069	ST6GALNAC5	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 5	protein-coding	416.614286419466	-1.31766007476117	0.343882551126654	-3.83171542273416	0.000127252881929988	0.00532831904662488
ENSG00000117090	SLAMF1	signaling lymphocytic activation molecule family member 1	protein-coding	135.146052484196	1.31464058816219	0.397259550421719	3.3092737147958	0.000935383432295441	0.021161117545287
ENSG00000117114	ADGRL2	adhesion G protein-coupled receptor L2	protein-coding	2947.67664498492	-1.11594483049933	0.336141218486225	-3.31986905838228	0.000900596788316996	0.0205653483496912
ENSG00000117152	RGS4	regulator of G protein signaling 4	protein-coding	134.910814346204	1.73498466653297	0.579542847928336	2.99371249724664	0.00275605513810605	0.043303435354622
ENSG00000117308	GALE	UDP-galactose-4-epimerase	protein-coding	525.216152506173	-1.1526879018512	0.314673833197252	-3.66311965039889	0.000249162080324122	0.00831768353203956
ENSG00000117318	ID3	inhibitor of DNA binding 3, HLH protein	protein-coding	1223.08673946764	-1.36640795480413	0.341727447118519	-3.99853147976793	6.37367050236856e-05	0.00328416494897339
ENSG00000117394	SLC2A1	solute carrier family 2 member 1	protein-coding	339.992463004967	1.23503808196407	0.415248052498974	2.97421763818416	0.00293736655981515	0.0452358581528777
ENSG00000117600	PLPPR4	phospholipid phosphatase related 4	protein-coding	160.638305165863	1.27047647992699	0.423681993998302	2.9986558265964	0.00271173445993218	0.0430320818391702
ENSG00000117983	MUC5B	mucin 5B, oligomeric mucus/gel-forming	protein-coding	6456.21138585003	4.64434967034045	1.01937764533244	4.55606388035501	5.2121091214852e-06	0.00048680087345822
ENSG00000118508	RAB32	RAB32, member RAS oncogene family	protein-coding	344.320615534286	-1.39093156651941	0.316895844509551	-4.38923889542355	1.13748059823364e-05	0.000889502104357023
ENSG00000118785	SPP1	secreted phosphoprotein 1	protein-coding	1936.89789252278	3.86413959681624	0.943314351933694	4.09634348178332	4.19727037511831e-05	0.00238742919336924
ENSG00000119280	C1orf198	chromosome 1 open reading frame 198	protein-coding	2162.86561712577	-1.50072564150598	0.359125820451096	-4.17882969155749	2.93012997830647e-05	0.0018229237612197
ENSG00000120156	TEK	TEK receptor tyrosine kinase	protein-coding	1206.90318002717	-1.6940326749595	0.372208901621736	-4.55129543538185	5.33166202020922e-06	0.000492112889163146
ENSG00000120437	ACAT2	acetyl-CoA acetyltransferase 2	protein-coding	469.503026914852	-2.25498866123967	0.401786511404841	-5.61240508884961	1.995336564239e-08	5.60203531029102e-06
ENSG00000120693	SMAD9	SMAD family member 9	protein-coding	358.709340939925	-1.03779959498015	0.267418974485798	-3.88080014507445	0.000104113370621095	0.00466573338493631
ENSG00000120820	GLT8D2	glycosyltransferase 8 domain containing 2	protein-coding	222.639313711912	1.03138422560733	0.278811470961273	3.69921733152287	0.000216265354839918	0.00748182465345871
ENSG00000120875	DUSP4	dual specificity phosphatase 4	protein-coding	473.985207423352	1.41956353764038	0.336749125514119	4.2154928701689	2.4923326661893e-05	0.00161001749430323
ENSG00000120885	CLU	clusterin	protein-coding	4676.1794952676	1.10331147107161	0.338919870704769	3.25537558118774	0.00113242501617182	0.0241941223698991
ENSG00000121895	TMEM156	transmembrane protein 156	protein-coding	45.7426674927699	1.73683631272857	0.422633756202209	4.10955416419124	3.96423727487738e-05	0.00229663576937936
ENSG00000121898	CPXM2	carboxypeptidase X, M14 family member 2	protein-coding	277.832587754296	1.3855055861874	0.388447645929858	3.56677560207838	0.000361400696582649	0.010855719717274
ENSG00000121966	CXCR4	C-X-C motif chemokine receptor 4	protein-coding	1053.37962564039	1.2305900194321	0.374152344351106	3.28900790817258	0.00100541198676155	0.0222174743673979
ENSG00000122188	LAX1	lymphocyte transmembrane adaptor 1	protein-coding	152.660420215836	1.49870127844316	0.294392048108309	5.0908347833219	3.5649054971654e-07	5.95937904445993e-05
ENSG00000122224	LY9	lymphocyte antigen 9	protein-coding	107.787560849037	1.2197279256162	0.291797318011511	4.18005187274572	2.91442606976384e-05	0.00181831955845466
ENSG00000122367	LDB3	LIM domain binding 3	protein-coding	79.5722841907872	1.26438493832394	0.379170665160972	3.3346064305559	0.00085420204576262	0.0199852250001663
ENSG00000122679	RAMP3	receptor activity modifying protein 3	protein-coding	808.945515247647	-2.35524852991508	0.489937244919403	-4.80724532445484	1.53024167485595e-06	0.000185142333909782
ENSG00000122691	TWIST1	twist family bHLH transcription factor 1	protein-coding	23.0456536874566	2.75681298231504	0.644649201324328	4.27645450681023	1.89893339955975e-05	0.00131182153050344
ENSG00000122824	NUDT10	nudix hydrolase 10	protein-coding	14.1353223110597	1.38809104380424	0.46579576587184	2.98004221057297	0.00288208666175439	0.0446928839533791
ENSG00000123096	SSPN	sarcospan	protein-coding	272.9471006593	1.00214222121392	0.236161085865094	4.24346889134136	2.20090895146448e-05	0.00147393593663977
ENSG00000123119	NECAB1	N-terminal EF-hand calcium binding protein 1	protein-coding	254.162072942841	-1.94223399690613	0.360560475057996	-5.3867080039589	7.17598724912902e-08	1.65417836598607e-05
ENSG00000123243	ITIH5	inter-alpha-trypsin inhibitor heavy chain 5	protein-coding	1121.82095851895	1.27598901619646	0.358199943994442	3.56222561613873	0.000367724152431269	0.0109586983548836
ENSG00000123496	IL13RA2	interleukin 13 receptor subunit alpha 2	protein-coding	93.6245274302564	2.85057946764456	0.5646827499721	5.04810792924949	4.46207061303883e-07	7.13247331057937e-05
ENSG00000123610	TNFAIP6	TNF alpha induced protein 6	protein-coding	214.547967721446	2.30952372731115	0.626565830714459	3.68600331217814	0.0002278033866707	0.00780698961612155
ENSG00000123836	PFKFB2	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 2	protein-coding	1486.22551382013	-1.27910209865035	0.324009480096948	-3.94773047463804	7.88955531473809e-05	0.0038329270951688
ENSG00000124143	ARHGAP40	Rho GTPase activating protein 40	protein-coding	44.345217894182	1.51952656920167	0.481781129444773	3.15397693336982	0.00161061815619137	0.0305640615272399
ENSG00000124203	ZNF831	zinc finger protein 831	protein-coding	237.629793506784	1.53457804194884	0.354323796333627	4.33100474150458	1.48430485199781e-05	0.00107631761436755
ENSG00000124256	ZBP1	Z-DNA binding protein 1	protein-coding	103.145925202176	1.30830104121508	0.253423672240987	5.16250526103569	2.43666524503757e-07	4.40996133893204e-05
ENSG00000124429	POF1B	POF1B actin binding protein	protein-coding	157.864605670061	1.40867328182242	0.449824178511239	3.13160863536645	0.00173851453904927	0.0322095853558713
ENSG00000124466	LYPD3	LY6/PLAUR domain containing 3	protein-coding	21.8428009258319	1.37616074780055	0.413358898155809	3.32921525081534	0.000870910677749706	0.0201394645533694
ENSG00000124772	CPNE5	copine 5	protein-coding	96.8240170370866	1.14239112488543	0.384905567503538	2.96797765824712	0.00299766118558882	0.0458740617073442
ENSG00000124813	RUNX2	RUNX family transcription factor 2	protein-coding	283.700774437041	1.31897730179552	0.280100281037976	4.70894672760678	2.49000133058535e-06	0.000264701646303342
ENSG00000124839	RAB17	RAB17, member RAS oncogene family	protein-coding	466.630934376119	-1.1227315839474	0.325546902137969	-3.4487552379521	0.000563176937396545	0.0150219387966467
ENSG00000124882	EREG	epiregulin	protein-coding	262.653874424022	2.03363978844064	0.544315964704179	3.73613842016534	0.000186867829679487	0.00682989331543606
ENSG00000124920	MYRF	myelin regulatory factor	protein-coding	792.924839932509	-1.757915526833	0.478334001301781	-3.67507959302255	0.000237775276402345	0.00802317531268867
ENSG00000125266	EFNB2	ephrin B2	protein-coding	358.679979377455	-1.12933636590488	0.280411233199757	-4.02742911907659	5.63900592360661e-05	0.00300458858202095
ENSG00000125657	TNFSF9	TNF superfamily member 9	protein-coding	67.4574529379963	-1.02838784034882	0.30508732120984	-3.37079835461759	0.000749506972010451	0.0184213840404679
ENSG00000125675	GRIA3	glutamate ionotropic receptor AMPA type subunit 3	protein-coding	48.6875229016095	1.29239253138218	0.402862184703034	3.20802641810339	0.0013364922118151	0.0274300308777309
ENSG00000125845	BMP2	bone morphogenetic protein 2	protein-coding	752.462515070514	-1.13167164731687	0.3382148356197	-3.34601421384529	0.000819821930687324	0.0193879918575828
ENSG00000125968	ID1	inhibitor of DNA binding 1, HLH protein	protein-coding	2563.68925150707	-1.23283129721234	0.279709750222486	-4.4075378002795	1.04552358301027e-05	0.000838678422869669
ENSG00000125999	BPIFB1	BPI fold containing family B member 1	protein-coding	8700.71693421665	3.71135166079965	1.15880682571266	3.20273541581636	0.00136128986525239	0.0276538838211151
ENSG00000126353	CCR7	C-C motif chemokine receptor 7	protein-coding	104.510744062759	1.23172377885021	0.329822476878916	3.73450527236928	0.00018808455128599	0.0068419660940397
ENSG00000126709	IFI6	interferon alpha inducible protein 6	protein-coding	715.37157607272	-1.21787634157996	0.397524758929033	-3.06364902870711	0.002186552676035	0.0376441171796309
ENSG00000126838	PZP	PZP alpha-2-macroglobulin like	protein-coding	386.212538462551	1.26940649991302	0.418350588132701	3.03431269352097	0.00241084407705882	0.0401178377230327
ENSG00000127083	OMD	osteomodulin	protein-coding	202.116830243368	1.26942100069078	0.25917100691406	4.89800543589242	9.68143573205495e-07	0.00013504061216323
ENSG00000127152	BCL11B	BAF chromatin remodeling complex subunit BCL11B	protein-coding	228.200329616522	1.40986061943196	0.294665579298483	4.78461251832823	1.71317505955271e-06	0.000200624709246764
ENSG00000127329	PTPRB	protein tyrosine phosphatase receptor type B	protein-coding	3687.29648140911	-1.46607224597209	0.431315215554649	-3.39907379359848	0.00067614470740219	0.0170980288076219
ENSG00000127920	GNG11	G protein subunit gamma 11	protein-coding	783.63781102777	-1.00719222460872	0.309487254714075	-3.25438999269688	0.00113636161446385	0.0242443587355105
ENSG00000128309	MPST	mercaptopyruvate sulfurtransferase	protein-coding	707.173877878508	-1.01521331326581	0.245381044590359	-4.13729314324426	3.51427021186654e-05	0.00210270501010015
ENSG00000128342	LIF	LIF interleukin 6 family cytokine	protein-coding	564.445533485202	1.77426507932829	0.563797236699102	3.14699144273248	0.0016495978951006	0.0309020909365338
ENSG00000128422	KRT17	keratin 17	protein-coding	1721.23870471967	3.4075761810254	0.856793235361302	3.97712778344761	6.97526859649894e-05	0.00349440146603905
ENSG00000128510	CPA4	carboxypeptidase A4	protein-coding	62.5456959303123	2.19367108419159	0.655143624582509	3.34838194539328	0.000812849031003559	0.0193064869088362
ENSG00000128591	FLNC	filamin C	protein-coding	1167.52905844673	1.99894487624559	0.423064718258187	4.72491510158423	2.3021151286172e-06	0.000254616258593879
ENSG00000128917	DLL4	delta like canonical Notch ligand 4	protein-coding	479.455624327327	-1.40117516099989	0.465591223353178	-3.00945355221401	0.00261718092888699	0.0422044515181857
ENSG00000129244	ATP1B2	ATPase Na+/K+ transporting subunit beta 2	protein-coding	40.5281397215225	1.18401694036099	0.371424068593399	3.18777656182842	0.00143371277909575	0.028464982909717
ENSG00000129474	AJUBA	ajuba LIM protein	protein-coding	571.835406475652	-1.38386096603641	0.257374456026073	-5.3768388184421	7.58049774279051e-08	1.71139505226154e-05
ENSG00000129596	CDO1	cysteine dioxygenase type 1	protein-coding	143.908830743306	-1.01683200877266	0.327865402364367	-3.10137026182049	0.0019262726223729	0.0346333695873104
ENSG00000130164	LDLR	low density lipoprotein receptor	protein-coding	4613.95200550024	-1.11533887059021	0.26911796448327	-4.14442370182072	3.40669355777968e-05	0.00205059062257195
ENSG00000130176	CNN1	calponin 1	protein-coding	601.125002805132	1.39128632379113	0.394088029852539	3.53039478086084	0.000414940021163186	0.0119482046379811
ENSG00000130307	USHBP1	USH1 protein network component harmonin binding protein 1	protein-coding	149.833281395567	-1.3489049417273	0.399032602076346	-3.38043792589462	0.000723704200953421	0.0179458866343247
ENSG00000130528	HRC	histidine rich calcium binding protein	protein-coding	25.6521117595779	1.56709531368111	0.51194653254686	3.06105269604041	0.00220560272770401	0.0377973724296051
ENSG00000130748	TMEM160	transmembrane protein 160	protein-coding	112.173603547316	-1.09903845545149	0.232817910390133	-4.72059238745776	2.35158767027472e-06	0.000256442905842906
ENSG00000131055	COX4I2	cytochrome c oxidase subunit 4I2	protein-coding	99.5607024957941	-1.27341566804269	0.41353861620913	-3.07931500984351	0.00207477176244291	0.0363192860317644
ENSG00000131069	ACSS2	acyl-CoA synthetase short chain family member 2	protein-coding	1973.3666599286	-1.58989614601468	0.361010995716363	-4.40401030683237	1.06267890935305e-05	0.000846240197669907
ENSG00000131080	EDA2R	ectodysplasin A2 receptor	protein-coding	108.75844494432	1.6410728693833	0.38527532610794	4.25948083922594	2.04902261868905e-05	0.0013978674868122
ENSG00000131435	PDLIM4	PDZ and LIM domain 4	protein-coding	254.006203651606	2.18351697506567	0.418997607611012	5.21128745224913	1.87534614176821e-07	3.60247413671772e-05
ENSG00000131459	GFPT2	glutamine-fructose-6-phosphate transaminase 2	protein-coding	787.479292785318	1.63372489069075	0.543514604936126	3.00585278822958	0.00264837180181544	0.0424884205772574
ENSG00000131477	RAMP2	receptor activity modifying protein 2	protein-coding	259.33426470465	-1.41309422178902	0.450622436631596	-3.13587186725965	0.00171344047122617	0.0319070007477738
ENSG00000131746	TNS4	tensin 4	protein-coding	299.748523272833	3.12435530096343	0.68195756950723	4.58145116450724	4.61760443132646e-06	0.000445466605469683
ENSG00000131781	FMO5	flavin containing dimethylaniline monoxygenase 5	protein-coding	967.227291818836	-1.37720356868326	0.456587740285208	-3.01629554885331	0.00255883714927454	0.0414348672913803
ENSG00000132000	PODNL1	podocan like 1	protein-coding	57.0355198983473	1.40260668885389	0.423350723768764	3.31310804518665	0.00092265329340354	0.0209814999711777
ENSG00000132031	MATN3	matrilin 3	protein-coding	98.4874462654974	-2.15323999319101	0.369856431360396	-5.82182655380904	5.82079401057722e-09	2.16050115318018e-06
ENSG00000132386	SERPINF1	serpin family F member 1	protein-coding	3381.59063437432	1.52519769695045	0.380636371254798	4.00696783631716	6.15032346704424e-05	0.00320680794297147
ENSG00000132465	JCHAIN	joining chain of multimeric IgA and IgM	protein-coding	5208.53530540035	1.90129300478594	0.599854033317361	3.16959276621223	0.00152652720676828	0.0294789660566279
ENSG00000132470	ITGB4	integrin subunit beta 4	protein-coding	1388.16195085273	1.12195921095095	0.376603624597796	2.9791513880122	0.00289047930590744	0.0447145592274398
ENSG00000132639	SNAP25	synaptosome associated protein 25	protein-coding	54.4223514517263	1.99821508116858	0.397116226613087	5.03181423285294	4.8585994084215e-07	7.65456607518147e-05
ENSG00000133019	CHRM3	cholinergic receptor muscarinic 3	protein-coding	119.10448757246	-1.43672185211455	0.324310229842764	-4.43008489991548	9.41959968775678e-06	0.000772583571393954
ENSG00000133063	CHIT1	chitinase 1	protein-coding	1035.72166966775	3.84913282740103	0.910539645093	4.2273094292428	2.36502331065706e-05	0.00154141802024045
ENSG00000133083	DCLK1	doublecortin like kinase 1	protein-coding	569.514104072427	1.36414168556225	0.334579025533719	4.07718829172324	4.55835781437467e-05	0.00255957635325618
ENSG00000133116	KL	klotho	protein-coding	253.726484157926	-1.66196428589285	0.392423187208083	-4.23513273442629	2.2841674218749e-05	0.00150665609553128
ENSG00000133119	RFC3	replication factor C subunit 3	protein-coding	168.532059661743	-1.02885986887714	0.250729915787433	-4.10345875818585	4.07019035816994e-05	0.00233332718988386
ENSG00000133135	RNF128	ring finger protein 128	protein-coding	321.944057938238	-1.24497901862268	0.354619017142427	-3.51075085779355	0.000446842976998744	0.0126100700429066
ENSG00000133561	GIMAP6	GTPase, IMAP family member 6	protein-coding	996.477649394275	-1.04791665113295	0.311930629448594	-3.35945416128379	0.0007809660607242	0.0188448155698816
ENSG00000134028	ADAMDEC1	ADAM like decysin 1	protein-coding	76.7521562212603	2.13237113798602	0.598616566844043	3.56216525918763	0.000367808726007554	0.0109586983548836
ENSG00000134115	CNTN6	contactin 6	protein-coding	188.905548756964	-1.58720183889938	0.422092062916162	-3.76032145199244	0.000169695157917736	0.00639613470437264
ENSG00000134121	CHL1	cell adhesion molecule L1 like	protein-coding	714.75827675091	1.69185149916447	0.489140940073712	3.45882211149513	0.00054254310342873	0.0146139623886664
ENSG00000134247	PTGFRN	prostaglandin F2 receptor inhibitor	protein-coding	1354.0207284652	1.10337731067178	0.276603213581775	3.98902563850937	6.63452513500325e-05	0.00338670083756262
ENSG00000134258	VTCN1	V-set domain containing T cell activation inhibitor 1	protein-coding	81.6349303555264	2.2180417597826	0.682403986147795	3.25033529230033	0.00115269017750583	0.0244837654677015
ENSG00000134363	FST	follistatin	protein-coding	227.347458245192	2.3888991992583	0.530920069884894	4.4995458540044	6.809878997916e-06	0.00059651816070145
ENSG00000134398	ERN2	endoplasmic reticulum to nucleus signaling 2	protein-coding	217.442104178978	2.37259634235634	0.677295322658413	3.50304551498126	0.000459970859343168	0.0128756418242431
ENSG00000134460	IL2RA	interleukin 2 receptor subunit alpha	protein-coding	233.017133263924	2.80899802453605	0.487248968151497	5.76501585050596	8.16501671560023e-09	2.87324532985e-06
ENSG00000134463	ECHDC3	enoyl-CoA hydratase domain containing 3	protein-coding	250.709055351098	-1.13251078141235	0.237118682808214	-4.77613475243681	1.78696670766747e-06	0.00020792720531345
ENSG00000134504	KCTD1	potassium channel tetramerization domain containing 1	protein-coding	241.655420004121	1.04003314365436	0.343846170381742	3.02470474660137	0.00248875953753938	0.0407769852753753
ENSG00000134757	DSG3	desmoglein 3	protein-coding	66.5693423669263	2.74982863337234	0.937570459031873	2.93293011408634	0.00335779465131888	0.0489663722346836
ENSG00000134762	DSC3	desmocollin 3	protein-coding	321.432717047298	3.99683706986222	0.653320900686042	6.11772417760583	9.49211756140479e-10	4.51886701037399e-07
ENSG00000134824	FADS2	fatty acid desaturase 2	protein-coding	929.125349946729	-1.4212402003564	0.434572979144565	-3.27042929165555	0.00107384384362518	0.023283273595592
ENSG00000135052	GOLM1	golgi membrane protein 1	protein-coding	1039.57607988863	1.17741655107137	0.35342020482926	3.33149190392268	0.00086381812688243	0.0201028195117942
ENSG00000135069	PSAT1	phosphoserine aminotransferase 1	protein-coding	179.736101486128	-1.90313610941263	0.539540633992145	-3.52732674707191	0.000419778382851188	0.0120323649293955
ENSG00000135218	CD36	CD36 molecule	protein-coding	1954.55219388233	-1.18335430096384	0.356126997004897	-3.32284356680649	0.000891048684929182	0.0204111664762177
ENSG00000135245	HILPDA	hypoxia inducible lipid droplet associated	protein-coding	149.929330847406	1.61059951313568	0.537369935725186	2.99718947053143	0.00272481302969256	0.0430524390600559
ENSG00000135472	FAIM2	Fas apoptotic inhibitory molecule 2	protein-coding	67.959837565991	1.32614636342343	0.390051049522658	3.39993025283833	0.000674030439315081	0.0170642688908219
ENSG00000135643	KCNMB4	potassium calcium-activated channel subfamily M regulatory beta subunit 4	protein-coding	135.191744859639	-1.36985904957956	0.370928045823864	-3.69305870775283	0.000221572845444477	0.00762928261381857
ENSG00000135916	ITM2C	integral membrane protein 2C	protein-coding	551.057242614387	1.1562422737536	0.175705521410032	6.58056880896391	4.68651880697338e-11	3.421002511797e-08
ENSG00000135917	SLC19A3	solute carrier family 19 member 3	protein-coding	371.023446125131	-1.13275956127619	0.361289992899559	-3.1353195038289	0.00171667031841678	0.031915136233053
